1.000  195.000  26.000
1.000  196.000  26.000
1.000  197.000  25.870
1.000  198.000  25.960
1.000  199.000  25.870
1.000  200.000  25.960
1.000  201.000  25.730
1.000  202.000  25.590
1.000  203.000  25.590
1.000  204.000  25.590
1.000  205.000  25.730
1.000  206.000  25.730
1.000  207.000  25.870
1.000  208.000  25.960
1.000  209.000  25.960
1.000  210.000  25.960
1.000  211.000  25.960
1.000  212.000  25.820
1.000  213.000  25.820
1.000  214.000  25.770
1.000  215.000  25.770
1.000  216.000  25.770
1.000  217.000  25.770
1.000  218.000  25.770
1.000  219.000  25.770
1.000  220.000  25.730
1.000  221.000  25.680
1.000  222.000  25.540
1.000  223.000  25.730
1.000  224.000  25.730
1.000  225.000  25.870
1.000  226.000  25.870
1.000  227.000  25.960
1.000  228.000  26.000
1.000  229.000  26.000
1.000  230.000  26.000
1.000  231.000  25.960
1.000  232.000  25.770
1.000  233.000  25.540
1.000  234.000  25.360
1.000  235.000  25.450
1.000  236.000  25.540
1.000  237.000  25.680
1.000  238.000  25.730
1.000  239.000  25.770
1.000  240.000  25.820
2.000  1.000  25.730
2.000  2.000  25.590
2.000  3.000  25.730
2.000  4.000  25.680
2.000  5.000  25.730
2.000  6.000  25.770
2.000  7.000  25.680
2.000  8.000  25.590
2.000  9.000  25.680
2.000  10.000  25.590
2.000  11.000  25.680
2.000  12.000  25.590
2.000  13.000  25.590
2.000  14.000  25.590
2.000  15.000  25.590
2.000  16.000  25.680
2.000  17.000  25.730
2.000  18.000  25.680
2.000  19.000  25.680
2.000  20.000  25.680
2.000  21.000  25.680
2.000  22.000  25.680
2.000  23.000  25.730
2.000  24.000  25.590
2.000  25.000  25.680
2.000  26.000  25.590
2.000  27.000  25.540
2.000  28.000  25.590
2.000  29.000  25.500
2.000  30.000  25.500
2.000  31.000  25.500
2.000  32.000  25.540
2.000  33.000  25.680
2.000  34.000  25.730
2.000  35.000  25.730
2.000  36.000  25.680
2.000  37.000  25.590
2.000  38.000  25.680
2.000  39.000  25.590
2.000  40.000  25.590
2.000  41.000  25.590
2.000  42.000  25.500
2.000  43.000  25.450
2.000  44.000  25.500
2.000  45.000  25.500
2.000  46.000  25.500
2.000  47.000  25.590
2.000  48.000  25.590
2.000  49.000  25.540
2.000  50.000  25.680
2.000  51.000  25.500
2.000  52.000  25.590
2.000  53.000  25.870
2.000  54.000  25.770
2.000  55.000  25.500
2.000  56.000  25.270
2.000  57.000  25.270
2.000  58.000  25.270
2.000  59.000  25.360
2.000  60.000  25.770
2.000  61.000  25.730
2.000  62.000  25.680
2.000  63.000  25.680
2.000  64.000  25.590
2.000  65.000  25.540
2.000  66.000  25.770
2.000  67.000  25.730
2.000  68.000  25.960
2.000  69.000  25.870
2.000  70.000  25.590
2.000  71.000  25.730
2.000  72.000  25.680
2.000  73.000  25.680
2.000  74.000  25.540
2.000  75.000  25.360
2.000  76.000  25.310
2.000  77.000  25.540
2.000  78.000  25.500
2.000  79.000  25.360
2.000  80.000  25.360
2.000  81.000  25.540
2.000  82.000  25.360
2.000  83.000  25.310
2.000  84.000  25.310
2.000  85.000  25.270
2.000  86.000  25.360
2.000  87.000  25.220
2.000  88.000  25.360
2.000  89.000  25.450
2.000  90.000  25.540
2.000  91.000  25.540
2.000  92.000  25.540
2.000  93.000  25.540
2.000  94.000  25.680
2.000  95.000  25.680
2.000  96.000  25.680
2.000  97.000  25.590
2.000  98.000  25.590
2.000  99.000  25.360
2.000  100.000  25.360
2.000  101.000  25.360
2.000  102.000  25.310
2.000  103.000  25.270
2.000  104.000  25.270
2.000  105.000  25.310
2.000  106.000  25.270
2.000  107.000  25.540
2.000  108.000  25.450
2.000  109.000  25.450
2.000  110.000  25.450
2.000  111.000  25.450
2.000  112.000  25.450
2.000  113.000  25.500
2.000  114.000  25.540
2.000  115.000  25.540
2.000  116.000  25.500
2.000  117.000  25.450
2.000  118.000  25.450
2.000  119.000  25.540
2.000  120.000  25.770
2.000  121.000  25.680
2.000  122.000  25.450
2.000  123.000  25.360
2.000  124.000  25.590
2.000  125.000  25.680
2.000  126.000  25.680
2.000  127.000  25.540
2.000  128.000  25.540
2.000  129.000  25.540
2.000  130.000  25.540
2.000  131.000  25.590
2.000  132.000  25.500
2.000  133.000  25.450
2.000  134.000  25.450
2.000  135.000  25.590
2.000  136.000  25.500
2.000  137.000  25.540
2.000  138.000  25.540
2.000  139.000  25.500
2.000  140.000  25.500
2.000  141.000  25.590
2.000  142.000  25.680
2.000  143.000  25.680
2.000  144.000  25.590
2.000  145.000  25.770
2.000  146.000  25.820
2.000  147.000  26.000
2.000  148.000  26.000
2.000  149.000  26.090
2.000  150.000  26.000
2.000  151.000  26.000
2.000  152.000  25.960
2.000  153.000  25.870
2.000  154.000  25.960
2.000  155.000  25.770
2.000  156.000  25.680
2.000  157.000  25.540
2.000  158.000  25.730
2.000  159.000  25.680
2.000  160.000  25.770
2.000  161.000  25.960
2.000  162.000  25.960
2.000  163.000  25.870
2.000  164.000  25.730
2.000  165.000  25.870
2.000  166.000  25.870
2.000  167.000  25.960
2.000  168.000  25.870
2.000  169.000  25.870
2.000  170.000  25.770
2.000  171.000  25.680
2.000  172.000  25.680
2.000  173.000  25.770
2.000  174.000  25.820
2.000  175.000  26.050
2.000  176.000  26.230
2.000  177.000  26.320
2.000  178.000  26.280
2.000  179.000  26.230
2.000  180.000  26.370
2.000  181.000  26.320
2.000  182.000  26.230
2.000  183.000  25.960
2.000  184.000  26.000
2.000  185.000  26.230
2.000  186.000  26.050
2.000  187.000  25.870
2.000  188.000  25.820
2.000  189.000  25.960
2.000  190.000  25.870
2.000  191.000  26.000
2.000  192.000  26.050
2.000  193.000  26.140
2.000  194.000  26.050
2.000  195.000  26.050
2.000  196.000  26.050
2.000  197.000  26.050
2.000  198.000  26.000
2.000  199.000  25.960
2.000  200.000  25.820
2.000  201.000  25.680
2.000  202.000  25.540
2.000  203.000  25.590
2.000  204.000  25.540
2.000  205.000  25.590
2.000  206.000  25.680
2.000  207.000  25.680
2.000  208.000  25.730
2.000  209.000  25.820
2.000  210.000  25.960
2.000  211.000  25.960
2.000  212.000  25.820
2.000  213.000  25.960
2.000  214.000  25.820
2.000  215.000  25.730
2.000  216.000  25.770
2.000  217.000  25.770
2.000  218.000  25.820
2.000  219.000  25.770
2.000  220.000  25.770
2.000  221.000  25.590
2.000  222.000  25.590
2.000  223.000  25.680
2.000  224.000  25.590
2.000  225.000  25.820
2.000  226.000  25.820
2.000  227.000  25.870
2.000  228.000  26.140
2.000  229.000  26.140
2.000  230.000  26.050
2.000  231.000  25.820
2.000  232.000  25.730
2.000  233.000  25.450
2.000  234.000  25.450
2.000  235.000  25.540
2.000  236.000  25.680
2.000  237.000  25.770
2.000  238.000  25.730
2.000  239.000  25.730
2.000  240.000  25.730
3.000  1.000  25.730
3.000  2.000  25.680
3.000  3.000  25.730
3.000  4.000  25.680
3.000  5.000  25.590
3.000  6.000  25.730
3.000  7.000  25.540
3.000  8.000  25.590
3.000  9.000  25.680
3.000  10.000  25.680
3.000  11.000  25.680
3.000  12.000  25.680
3.000  13.000  25.590
3.000  14.000  25.680
3.000  15.000  25.590
3.000  16.000  25.680
3.000  17.000  25.680
3.000  18.000  25.590
3.000  19.000  25.590
3.000  20.000  25.590
3.000  21.000  25.590
3.000  22.000  25.680
3.000  23.000  25.680
3.000  24.000  25.540
3.000  25.000  25.590
3.000  26.000  25.590
3.000  27.000  25.500
3.000  28.000  25.500
3.000  29.000  25.680
3.000  30.000  25.590
3.000  31.000  25.680
3.000  32.000  25.680
3.000  33.000  25.730
3.000  34.000  25.680
3.000  35.000  25.730
3.000  36.000  25.590
3.000  37.000  25.590
3.000  38.000  25.540
3.000  39.000  25.590
3.000  40.000  25.500
3.000  41.000  25.590
3.000  42.000  25.500
3.000  43.000  25.540
3.000  44.000  25.540
3.000  45.000  25.540
3.000  46.000  25.500
3.000  47.000  25.540
3.000  48.000  25.540
3.000  49.000  25.500
3.000  50.000  25.540
3.000  51.000  25.360
3.000  52.000  25.540
3.000  53.000  25.820
3.000  54.000  25.770
3.000  55.000  25.450
3.000  56.000  25.310
3.000  57.000  25.270
3.000  58.000  25.360
3.000  59.000  25.500
3.000  60.000  25.730
3.000  61.000  25.820
3.000  62.000  25.680
3.000  63.000  25.590
3.000  64.000  25.540
3.000  65.000  25.540
3.000  66.000  25.770
3.000  67.000  25.770
3.000  68.000  25.960
3.000  69.000  26.050
3.000  70.000  25.820
3.000  71.000  25.770
3.000  72.000  25.680
3.000  73.000  25.590
3.000  74.000  25.500
3.000  75.000  25.360
3.000  76.000  25.360
3.000  77.000  25.500
3.000  78.000  25.500
3.000  79.000  25.270
3.000  80.000  25.450
3.000  81.000  25.540
3.000  82.000  25.450
3.000  83.000  25.500
3.000  84.000  25.500
3.000  85.000  25.360
3.000  86.000  25.220
3.000  87.000  25.220
3.000  88.000  25.360
3.000  89.000  25.540
3.000  90.000  25.500
3.000  91.000  25.540
3.000  92.000  25.500
3.000  93.000  25.540
3.000  94.000  25.680
3.000  95.000  25.680
3.000  96.000  25.730
3.000  97.000  25.680
3.000  98.000  25.540
3.000  99.000  25.500
3.000  100.000  25.450
3.000  101.000  25.590
3.000  102.000  25.450
3.000  103.000  25.360
3.000  104.000  25.220
3.000  105.000  25.270
3.000  106.000  25.310
3.000  107.000  25.500
3.000  108.000  25.360
3.000  109.000  25.360
3.000  110.000  25.360
3.000  111.000  25.310
3.000  112.000  25.450
3.000  113.000  25.590
3.000  114.000  25.680
3.000  115.000  25.680
3.000  116.000  25.590
3.000  117.000  25.500
3.000  118.000  25.540
3.000  119.000  25.540
3.000  120.000  25.680
3.000  121.000  25.680
3.000  122.000  25.450
3.000  123.000  25.590
3.000  124.000  25.680
3.000  125.000  25.770
3.000  126.000  25.680
3.000  127.000  25.540
3.000  128.000  25.730
3.000  129.000  25.680
3.000  130.000  25.680
3.000  131.000  25.540
3.000  132.000  25.450
3.000  133.000  25.360
3.000  134.000  25.450
3.000  135.000  25.730
3.000  136.000  25.540
3.000  137.000  25.540
3.000  138.000  25.590
3.000  139.000  25.500
3.000  140.000  25.500
3.000  141.000  25.500
3.000  142.000  25.540
3.000  143.000  25.590
3.000  144.000  25.540
3.000  145.000  25.680
3.000  146.000  25.680
3.000  147.000  25.870
3.000  148.000  25.960
3.000  149.000  26.000
3.000  150.000  25.870
3.000  151.000  25.960
3.000  152.000  25.820
3.000  153.000  25.870
3.000  154.000  25.870
3.000  155.000  25.730
3.000  156.000  25.680
3.000  157.000  25.680
3.000  158.000  25.730
3.000  159.000  25.590
3.000  160.000  25.590
3.000  161.000  25.770
3.000  162.000  25.960
3.000  163.000  25.870
3.000  164.000  25.820
3.000  165.000  25.770
3.000  166.000  25.770
3.000  167.000  25.820
3.000  168.000  25.870
3.000  169.000  25.960
3.000  170.000  25.820
3.000  171.000  25.770
3.000  172.000  25.770
3.000  173.000  25.770
3.000  174.000  25.870
3.000  175.000  26.050
3.000  176.000  26.140
3.000  177.000  26.370
3.000  178.000  26.370
3.000  179.000  26.370
3.000  180.000  26.410
3.000  181.000  26.280
3.000  182.000  26.140
3.000  183.000  25.820
3.000  184.000  25.820
3.000  185.000  25.870
3.000  186.000  25.870
3.000  187.000  25.730
3.000  188.000  25.730
3.000  189.000  25.820
3.000  190.000  25.870
3.000  191.000  26.000
3.000  192.000  26.000
3.000  193.000  26.140
3.000  194.000  26.140
3.000  195.000  26.000
3.000  196.000  26.140
3.000  197.000  26.050
3.000  198.000  26.140
3.000  199.000  25.960
3.000  200.000  25.730
3.000  201.000  25.540
3.000  202.000  25.680
3.000  203.000  25.770
3.000  204.000  25.770
3.000  205.000  25.770
3.000  206.000  25.680
3.000  207.000  25.680
3.000  208.000  25.680
3.000  209.000  25.870
3.000  210.000  26.050
3.000  211.000  26.050
3.000  212.000  25.870
3.000  213.000  25.870
3.000  214.000  25.820
3.000  215.000  25.960
3.000  216.000  25.960
3.000  217.000  26.000
3.000  218.000  25.820
3.000  219.000  25.730
3.000  220.000  25.730
3.000  221.000  25.590
3.000  222.000  25.680
3.000  223.000  25.770
3.000  224.000  25.730
3.000  225.000  25.960
3.000  226.000  25.870
3.000  227.000  25.820
3.000  228.000  26.000
3.000  229.000  26.050
3.000  230.000  25.960
3.000  231.000  25.820
3.000  232.000  25.590
3.000  233.000  25.450
3.000  234.000  25.360
3.000  235.000  25.500
3.000  236.000  25.590
3.000  237.000  25.590
3.000  238.000  25.590
3.000  239.000  25.680
3.000  240.000  25.730
4.000  1.000  25.770
4.000  2.000  25.730
4.000  3.000  25.730
4.000  4.000  25.590
4.000  5.000  25.680
4.000  6.000  25.770
4.000  7.000  25.680
4.000  8.000  25.680
4.000  9.000  25.770
4.000  10.000  25.590
4.000  11.000  25.730
4.000  12.000  25.590
4.000  13.000  25.540
4.000  14.000  25.590
4.000  15.000  25.540
4.000  16.000  25.590
4.000  17.000  25.680
4.000  18.000  25.680
4.000  19.000  25.590
4.000  20.000  25.680
4.000  21.000  25.590
4.000  22.000  25.590
4.000  23.000  25.680
4.000  24.000  25.540
4.000  25.000  25.540
4.000  26.000  25.540
4.000  27.000  25.450
4.000  28.000  25.360
4.000  29.000  25.540
4.000  30.000  25.500
4.000  31.000  25.680
4.000  32.000  25.680
4.000  33.000  25.680
4.000  34.000  25.680
4.000  35.000  25.590
4.000  36.000  25.540
4.000  37.000  25.590
4.000  38.000  25.590
4.000  39.000  25.590
4.000  40.000  25.590
4.000  41.000  25.590
4.000  42.000  25.500
4.000  43.000  25.500
4.000  44.000  25.590
4.000  45.000  25.590
4.000  46.000  25.590
4.000  47.000  25.680
4.000  48.000  25.730
4.000  49.000  25.540
4.000  50.000  25.360
4.000  51.000  25.360
4.000  52.000  25.540
4.000  53.000  25.960
4.000  54.000  25.960
4.000  55.000  25.540
4.000  56.000  25.270
4.000  57.000  25.310
4.000  58.000  25.540
4.000  59.000  25.590
4.000  60.000  25.730
4.000  61.000  25.870
4.000  62.000  25.680
4.000  63.000  25.540
4.000  64.000  25.500
4.000  65.000  25.500
4.000  66.000  25.680
4.000  67.000  25.590
4.000  68.000  25.770
4.000  69.000  26.000
4.000  70.000  25.730
4.000  71.000  25.590
4.000  72.000  25.540
4.000  73.000  25.500
4.000  74.000  25.360
4.000  75.000  25.360
4.000  76.000  25.360
4.000  77.000  25.590
4.000  78.000  25.500
4.000  79.000  25.360
4.000  80.000  25.450
4.000  81.000  25.540
4.000  82.000  25.450
4.000  83.000  25.450
4.000  84.000  25.500
4.000  85.000  25.450
4.000  86.000  25.360
4.000  87.000  25.270
4.000  88.000  25.360
4.000  89.000  25.500
4.000  90.000  25.500
4.000  91.000  25.590
4.000  92.000  25.500
4.000  93.000  25.450
4.000  94.000  25.540
4.000  95.000  25.590
4.000  96.000  25.730
4.000  97.000  25.590
4.000  98.000  25.500
4.000  99.000  25.360
4.000  100.000  25.540
4.000  101.000  25.540
4.000  102.000  25.500
4.000  103.000  25.360
4.000  104.000  25.310
4.000  105.000  25.360
4.000  106.000  25.360
4.000  107.000  25.540
4.000  108.000  25.360
4.000  109.000  25.500
4.000  110.000  25.590
4.000  111.000  25.540
4.000  112.000  25.540
4.000  113.000  25.540
4.000  114.000  25.590
4.000  115.000  25.680
4.000  116.000  25.730
4.000  117.000  25.450
4.000  118.000  25.500
4.000  119.000  25.360
4.000  120.000  25.590
4.000  121.000  25.730
4.000  122.000  25.540
4.000  123.000  25.680
4.000  124.000  25.590
4.000  125.000  25.680
4.000  126.000  25.680
4.000  127.000  25.590
4.000  128.000  25.680
4.000  129.000  25.730
4.000  130.000  25.680
4.000  131.000  25.680
4.000  132.000  25.590
4.000  133.000  25.500
4.000  134.000  25.540
4.000  135.000  25.680
4.000  136.000  25.540
4.000  137.000  25.680
4.000  138.000  25.590
4.000  139.000  25.680
4.000  140.000  25.590
4.000  141.000  25.540
4.000  142.000  25.500
4.000  143.000  25.540
4.000  144.000  25.540
4.000  145.000  25.730
4.000  146.000  25.960
4.000  147.000  26.050
4.000  148.000  26.050
4.000  149.000  26.000
4.000  150.000  25.820
4.000  151.000  25.870
4.000  152.000  25.820
4.000  153.000  25.820
4.000  154.000  25.960
4.000  155.000  25.730
4.000  156.000  25.730
4.000  157.000  25.770
4.000  158.000  25.770
4.000  159.000  25.730
4.000  160.000  25.680
4.000  161.000  25.680
4.000  162.000  25.770
4.000  163.000  25.730
4.000  164.000  25.770
4.000  165.000  25.820
4.000  166.000  25.770
4.000  167.000  25.820
4.000  168.000  25.820
4.000  169.000  25.960
4.000  170.000  25.870
4.000  171.000  25.870
4.000  172.000  25.870
4.000  173.000  25.960
4.000  174.000  25.960
4.000  175.000  26.050
4.000  176.000  26.050
4.000  177.000  26.140
4.000  178.000  26.320
4.000  179.000  26.410
4.000  180.000  26.410
4.000  181.000  26.280
4.000  182.000  26.140
4.000  183.000  26.050
4.000  184.000  25.960
4.000  185.000  26.000
4.000  186.000  25.960
4.000  187.000  25.770
4.000  188.000  25.820
4.000  189.000  25.870
4.000  190.000  25.870
4.000  191.000  25.870
4.000  192.000  26.000
4.000  193.000  26.090
4.000  194.000  26.140
4.000  195.000  25.960
4.000  196.000  26.050
4.000  197.000  25.960
4.000  198.000  26.050
4.000  199.000  25.870
4.000  200.000  25.590
4.000  201.000  25.540
4.000  202.000  25.680
4.000  203.000  25.820
4.000  204.000  25.820
4.000  205.000  25.870
4.000  206.000  25.820
4.000  207.000  25.730
4.000  208.000  25.870
4.000  209.000  26.090
4.000  210.000  26.140
4.000  211.000  26.050
4.000  212.000  25.870
4.000  213.000  25.870
4.000  214.000  25.960
4.000  215.000  26.000
4.000  216.000  26.090
4.000  217.000  26.050
4.000  218.000  26.000
4.000  219.000  25.770
4.000  220.000  25.770
4.000  221.000  25.590
4.000  222.000  25.730
4.000  223.000  25.770
4.000  224.000  25.820
4.000  225.000  26.000
4.000  226.000  25.820
4.000  227.000  25.770
4.000  228.000  25.820
4.000  229.000  25.960
4.000  230.000  25.870
4.000  231.000  25.870
4.000  232.000  25.680
4.000  233.000  25.590
4.000  234.000  25.590
4.000  235.000  25.730
4.000  236.000  25.730
4.000  237.000  25.680
4.000  238.000  25.540
4.000  239.000  25.590
4.000  240.000  25.680
5.000  1.000  25.730
5.000  2.000  25.770
5.000  3.000  25.680
5.000  4.000  25.590
5.000  5.000  25.590
5.000  6.000  25.730
5.000  7.000  25.730
5.000  8.000  25.680
5.000  9.000  25.730
5.000  10.000  25.680
5.000  11.000  25.680
5.000  12.000  25.590
5.000  13.000  25.540
5.000  14.000  25.540
5.000  15.000  25.540
5.000  16.000  25.500
5.000  17.000  25.540
5.000  18.000  25.590
5.000  19.000  25.590
5.000  20.000  25.590
5.000  21.000  25.540
5.000  22.000  25.450
5.000  23.000  25.540
5.000  24.000  25.540
5.000  25.000  25.540
5.000  26.000  25.500
5.000  27.000  25.450
5.000  28.000  25.310
5.000  29.000  25.500
5.000  30.000  25.500
5.000  31.000  25.590
5.000  32.000  25.590
5.000  33.000  25.590
5.000  34.000  25.590
5.000  35.000  25.590
5.000  36.000  25.590
5.000  37.000  25.730
5.000  38.000  25.590
5.000  39.000  25.590
5.000  40.000  25.500
5.000  41.000  25.540
5.000  42.000  25.500
5.000  43.000  25.450
5.000  44.000  25.450
5.000  45.000  25.500
5.000  46.000  25.500
5.000  47.000  25.730
5.000  48.000  25.770
5.000  49.000  25.500
5.000  50.000  25.310
5.000  51.000  25.180
5.000  52.000  25.450
5.000  53.000  25.820
5.000  54.000  26.050
5.000  55.000  25.590
5.000  56.000  25.500
5.000  57.000  25.360
5.000  58.000  25.540
5.000  59.000  25.590
5.000  60.000  25.680
5.000  61.000  25.820
5.000  62.000  25.680
5.000  63.000  25.590
5.000  64.000  25.450
5.000  65.000  25.450
5.000  66.000  25.540
5.000  67.000  25.450
5.000  68.000  25.680
5.000  69.000  25.820
5.000  70.000  25.680
5.000  71.000  25.590
5.000  72.000  25.540
5.000  73.000  25.450
5.000  74.000  25.450
5.000  75.000  25.450
5.000  76.000  25.500
5.000  77.000  25.680
5.000  78.000  25.590
5.000  79.000  25.500
5.000  80.000  25.450
5.000  81.000  25.500
5.000  82.000  25.500
5.000  83.000  25.310
5.000  84.000  25.310
5.000  85.000  25.450
5.000  86.000  25.310
5.000  87.000  25.270
5.000  88.000  25.310
5.000  89.000  25.450
5.000  90.000  25.590
5.000  91.000  25.730
5.000  92.000  25.590
5.000  93.000  25.540
5.000  94.000  25.540
5.000  95.000  25.590
5.000  96.000  25.680
5.000  97.000  25.590
5.000  98.000  25.360
5.000  99.000  25.360
5.000  100.000  25.500
5.000  101.000  25.540
5.000  102.000  25.450
5.000  103.000  25.360
5.000  104.000  25.360
5.000  105.000  25.310
5.000  106.000  25.360
5.000  107.000  25.540
5.000  108.000  25.450
5.000  109.000  25.500
5.000  110.000  25.590
5.000  111.000  25.500
5.000  112.000  25.360
5.000  113.000  25.450
5.000  114.000  25.540
5.000  115.000  25.770
5.000  116.000  25.960
5.000  117.000  25.680
5.000  118.000  25.540
5.000  119.000  25.500
5.000  120.000  25.680
5.000  121.000  25.770
5.000  122.000  25.590
5.000  123.000  25.680
5.000  124.000  25.500
5.000  125.000  25.540
5.000  126.000  25.540
5.000  127.000  25.540
5.000  128.000  25.680
5.000  129.000  25.590
5.000  130.000  25.590
5.000  131.000  25.500
5.000  132.000  25.590
5.000  133.000  25.500
5.000  134.000  25.500
5.000  135.000  25.590
5.000  136.000  25.590
5.000  137.000  25.820
5.000  138.000  25.870
5.000  139.000  25.820
5.000  140.000  25.730
5.000  141.000  25.540
5.000  142.000  25.450
5.000  143.000  25.540
5.000  144.000  25.500
5.000  145.000  25.590
5.000  146.000  25.770
5.000  147.000  25.820
5.000  148.000  25.960
5.000  149.000  26.000
5.000  150.000  25.960
5.000  151.000  25.960
5.000  152.000  25.770
5.000  153.000  25.820
5.000  154.000  25.870
5.000  155.000  25.730
5.000  156.000  25.680
5.000  157.000  25.730
5.000  158.000  25.680
5.000  159.000  25.540
5.000  160.000  25.590
5.000  161.000  25.540
5.000  162.000  25.680
5.000  163.000  25.730
5.000  164.000  25.730
5.000  165.000  25.770
5.000  166.000  25.870
5.000  167.000  25.820
5.000  168.000  25.870
5.000  169.000  25.960
5.000  170.000  25.820
5.000  171.000  25.820
5.000  172.000  25.820
5.000  173.000  25.820
5.000  174.000  25.820
5.000  175.000  26.000
5.000  176.000  25.820
5.000  177.000  25.870
5.000  178.000  26.000
5.000  179.000  26.140
5.000  180.000  26.000
5.000  181.000  26.090
5.000  182.000  26.090
5.000  183.000  26.140
5.000  184.000  26.050
5.000  185.000  25.870
5.000  186.000  25.820
5.000  187.000  25.590
5.000  188.000  25.770
5.000  189.000  25.820
5.000  190.000  25.870
5.000  191.000  25.960
5.000  192.000  26.050
5.000  193.000  26.090
5.000  194.000  26.000
5.000  195.000  25.960
5.000  196.000  26.000
5.000  197.000  25.870
5.000  198.000  25.960
5.000  199.000  25.770
5.000  200.000  25.590
5.000  201.000  25.590
5.000  202.000  25.820
5.000  203.000  25.960
5.000  204.000  25.820
5.000  205.000  25.820
5.000  206.000  25.730
